id,username,date,text,hashtags,geo,type
1191011773756821506,CountyVentura,2019-11-03 15:18:29,"#MariaFire Fact sheet for 11/3 @VCFD_PIO 
-
Hoja de datos sobre el #IncendioMaria para el 3 de nov. https://t.co/QEzv82gs2I","[{'text': 'MariaFire', 'indices': [0, 10]}, {'text': 'IncendioMaria', 'indices': [67, 81]}]",,official
1191010437095018496,CAL_FIRE,2019-11-03 15:13:10,"#46Fire off of 5300 block of 46th Street, East of Jurupa Valley in Riverside County remains 328 acres and 95% conta… https://t.co/iplFz3jjyB","[{'text': '46Fire', 'indices': [0, 7]}]",,official
1191009384492519424,CAL_FIRE,2019-11-03 15:08:59,"#MariaFire off of Bradley Road and Solano Verde Dr, Top of South Mt, Santa Paula in Ventura County is 9412 acres an… https://t.co/RTTtacJigz","[{'text': 'MariaFire', 'indices': [0, 10]}]",,official
1191007820394549248,CAL_FIRE,2019-11-03 15:02:46,"#BurrisFire off Potter Valley Rd and Hwy 20, east of Calpella in Mendocino County is 703 acres and 98% contained.… https://t.co/TPXUFucjiY","[{'text': 'BurrisFire', 'indices': [0, 11]}]",,official
1191007175784587265,CALFIRELNU,2019-11-03 15:00:13,"#KincadeFire off John Kincade Road and Burned Mountain Road, northeast of Geyserville in Sonoma County is 77,758 ac… https://t.co/RviyF8q9Bh","[{'text': 'KincadeFire', 'indices': [0, 12]}]",,official
1190992430243467265,CALFIRESHU,2019-11-03 14:01:37,https://t.co/z9K1G7oekx,[],,official
1190927832815304704,Caltrans8,2019-11-03 09:44:56,All lanes are opened https://t.co/T9hcbYpxNe,[],,official
1190852197447172097,Caltrans8,2019-11-03 04:44:23,Police investigation. Unknown duration. https://t.co/prGclSYgnQ,[],,official
1190846888653643777,Caltrans8,2019-11-03 04:23:17,"RIVCO: WB SR-91 in Riverside at Auto Center Dr., all lanes are currently blocked. #Caltrans8","[{'text': 'Caltrans8', 'indices': [82, 92]}]",,official
1190839171935547393,CALFIRE_PIO,2019-11-03 03:52:37,"#RT @CAL_FIRE: #KincadeFire off John Kincade Road and Burned Mountain Road, northeast of Geyserville in Sonoma Coun… https://t.co/qOhGxX6HNh","[{'text': 'RT', 'indices': [0, 3]}, {'text': 'KincadeFire', 'indices': [15, 27]}]",,official
1190839170006224903,CALFIRE_PIO,2019-11-03 03:52:37,"#RT @CAL_FIRE: #46Fire off of 5300 block of 46th Street, East of Jurupa Valley in Riverside County remains 328 acre… https://t.co/n1ZqSKLS88","[{'text': 'RT', 'indices': [0, 3]}, {'text': '46Fire', 'indices': [15, 22]}]",,official
1190839168647258112,CALFIRE_PIO,2019-11-03 03:52:37,"#RT @CAL_FIRE: #EasyFire off West Easy Street and West Los Angeles Avenue, Simi Valley in Ventura County is 1,806 a… https://t.co/n0OvIvkypE","[{'text': 'RT', 'indices': [0, 3]}, {'text': 'EasyFire', 'indices': [15, 24]}]",,official
1190839167179206658,CALFIRE_PIO,2019-11-03 03:52:36,"#RT @CAL_FIRE: #MariaFire off of Bradley Road and Solano Verde Dr, Top of South Mt, Santa Paula in Ventura County i… https://t.co/Q77mnBkETs","[{'text': 'RT', 'indices': [0, 3]}, {'text': 'MariaFire', 'indices': [15, 25]}]",,official
1190820909294276610,CountyVentura,2019-11-03 02:40:03,"🍂 Ya se cambió el clima. 🍂 ¡No se olvide cambiar los relojes!

🕰 El Horario de Verano termina a las 2 a.m. este dom… https://t.co/ywjAViN8L1",[],,official
1190818682525536262,CaltransDist3,2019-11-03 02:31:12,"RT @CHPSouthSac: Fatal traffic collision, northbound I-5 just north of Elk Grove Blvd. All lanes at this location are closed with an ETO of…",[],,official
1190818216156655616,CAL_FIRE,2019-11-03 02:29:21,"#KincadeFire off John Kincade Road and Burned Mountain Road, northeast of Geyserville in Sonoma County is 77,758 ac… https://t.co/WNDUgDuTxL","[{'text': 'KincadeFire', 'indices': [0, 12]}]",,official
1190817134131269632,VCFD,2019-11-03 02:25:03,Register at #VCAlert today to know about developing incidents in your community. https://t.co/ruFWQ482I6 https://t.co/C3gFlBLGog,"[{'text': 'VCAlert', 'indices': [12, 20]}]",,official
1190814904481042432,CAL_FIRE,2019-11-03 02:16:12,"#46Fire off of 5300 block of 46th Street, East of Jurupa Valley in Riverside County remains 328 acres and 90% conta… https://t.co/sWU3yohism","[{'text': '46Fire', 'indices': [0, 7]}]",,official
1190810996639617024,CALFIRELNU,2019-11-03 02:00:40,"#KincadeFire off John Kincade Road and Burned Mountain Road, northeast of Geyserville in Sonoma County is 77,758 ac… https://t.co/UVtL4h9GHd","[{'text': 'KincadeFire', 'indices': [0, 12]}]",,official
1190810736043290626,CAL_FIRE,2019-11-03 01:59:38,"#EasyFire off West Easy Street and West Los Angeles Avenue, Simi Valley in Ventura County is 1,806 acres and 100% c… https://t.co/no7KqcCyJF","[{'text': 'EasyFire', 'indices': [0, 9]}]",,official
1190809285908762624,CAL_FIRE,2019-11-03 01:53:52,"#MariaFire off of Bradley Road and Solano Verde Dr, Top of South Mt, Santa Paula in Ventura County is 9412 acres an… https://t.co/BqgVUzsLPC","[{'text': 'MariaFire', 'indices': [0, 10]}]",,official
1190808854818410497,CALFIRE_PIO,2019-11-03 01:52:09,"#RT @CAL_FIRE: #HillFire off of Granite Hill and Pyrite Street, in Jurupa Valley in Riverside County is 494 acres a… https://t.co/zFnM8TXWyd","[{'text': 'RT', 'indices': [0, 3]}, {'text': 'HillFire', 'indices': [15, 24]}]",,official
1190808853627260928,CALFIRE_PIO,2019-11-03 01:52:09,"#RT @CAL_FIRE: #BurrisFire off Potter Valley Rd and Hwy 20, east of Calpella in Mendocino County is 703 acres and 9… https://t.co/dQoBh9dWqE","[{'text': 'RT', 'indices': [0, 3]}, {'text': 'BurrisFire', 'indices': [15, 26]}]",,official
1190808852050186241,CALFIRE_PIO,2019-11-03 01:52:09,#RT @CAL_FIRE: #DaylightSaving time ends tomorrow so after you change the time on your clocks also test the batteri… https://t.co/7e2tcnmwZA,"[{'text': 'RT', 'indices': [0, 3]}, {'text': 'DaylightSaving', 'indices': [15, 30]}]",,official
1190808005203202048,CAL_FIRE,2019-11-03 01:48:47,"#HillFire off of Granite Hill and Pyrite Street, in Jurupa Valley in Riverside County is 494 acres and 100% contain… https://t.co/ubOilHNusH","[{'text': 'HillFire', 'indices': [0, 9]}]",,official
1190806839136382977,Caltrans9,2019-11-03 01:44:09,Kern County - Eastbound SR 58 near Tehachapi is now reopened to through traffic.,[],,official
1190806641693741056,CAL_FIRE,2019-11-03 01:43:22,"#BurrisFire off Potter Valley Rd and Hwy 20, east of Calpella in Mendocino County is 703 acres and 97% contained.… https://t.co/j2J1ySqdfl","[{'text': 'BurrisFire', 'indices': [0, 11]}]",,official
1190803307146690561,CountyVentura,2019-11-03 01:30:07,"🍂 It’s time to fall back! 🍂

🕰 Don’t forget to set your clocks back an hour tonight! Daylight Saving Time ends at 2… https://t.co/eVIlioDZFt",[],,official
1190798303115366402,Caltrans9,2019-11-03 01:10:14,Kern County - Eastbound State Route 58 is closed at Mill Street near Tehachapi due to a brush fire. Avoid this sect… https://t.co/TPEICyEyHy,[],,official
1190784316487303168,CaltransDist6,2019-11-03 00:14:39,"MADERA COUNTY, Update: All lanes now open and clear. https://t.co/VFaoKHl2Z2",[],,official
1190780629215899648,CAL_FIRE,2019-11-03 00:00:00,#DaylightSaving time ends tomorrow so after you change the time on your clocks also test the batteries in your smok… https://t.co/T7NngV33bX,"[{'text': 'DaylightSaving', 'indices': [0, 15]}]",,official
1190774541250912257,CALFIRESANDIEGO,2019-11-02 23:35:48,#CrestwoodFire near Campo [final] Fire is now 100% contained. Firefighters will remain at scene overnight to patrol… https://t.co/0jhtTZCQSq,"[{'text': 'CrestwoodFire', 'indices': [0, 14]}]",,official
1190756285693616128,CaltransDist6,2019-11-02 22:23:16,"MADERA COUNTY, Update: Southbound 99 remains closed just north of Chowchilla at this time. Traffic is being detoure… https://t.co/oAzzbm8T0c",[],,official
1190750536707928064,CALFIRELNU,2019-11-02 22:00:25,"#kincadefire Repopulation Update for Saturday November 2, 2019 at 3:00 PM. More Here: https://t.co/OqgjcdeNSS https://t.co/dRRvnfjChX","[{'text': 'kincadefire', 'indices': [0, 12]}]",,official
1190730443085139973,CountyVentura,2019-11-02 20:40:34,"Press conference update #MariaFire @VCFD_PIO 
-
Habrá una rueda de prensa hoy en el Ventura County Sheriff’s Dept.… https://t.co/NEwjMQAYIG","[{'text': 'MariaFire', 'indices': [24, 34]}]",,official
1190711353628971008,CountyVentura,2019-11-02 19:24:43,@VCHumanServices @MICOP805 @CAUSE805,[],,official
1190711164864360448,CountyVentura,2019-11-02 19:23:58,@VCHumanServices @MICOP805 @CAUSE805,[],,official
1190710776731856897,CountyVentura,2019-11-02 19:22:26,"Mixteco video - NUEVO video en mixteco: Israel Vásquez, con el Programa de Recursos para Trabajadores Agrícolas del… https://t.co/PCRwWzUMEU",[],,official
1190710412704022528,CountyVentura,2019-11-02 19:20:59,"Spanish message - Mensaje en español: Israel Vásquez, con el Programa de Recursos para Trabajadores Agrícolas del C… https://t.co/d64ko4PvQ3",[],,official
1190710295636824064,CaltransDist7,2019-11-02 19:20:31,Reminder! Northbound I-710 is restricted to TWO lanes at Florence Ave this weekend for paving work. Expect delays i… https://t.co/ze0pLDHQzC,[],,official
1190707679347564544,VCFD,2019-11-02 19:10:07,"Need N95 Masks? 
Visits https://t.co/4nOvuKvgmC for distribution locations and information on obtaining the current… https://t.co/hwnxYQtP96",[],,official
1190704471065518080,CALFIREAEU,2019-11-02 18:57:22,"Are you or someone you know interested in joining CAL FIRE for the 2020 fire season? 

Applications are now open fo… https://t.co/0kFs4OCvZg",[],,official
1190695861354786819,CALFIRELNU,2019-11-02 18:23:10,"El incendio de Kinkade en la carretera John Kincade y la carretera de Montaña Quemada, al noreste de Geyserville en… https://t.co/8dh1Pj9v7D",[],,official
1190682246434312192,CountyVentura,2019-11-02 17:29:04,"Evacuation update from @VENTURASHERIFF 
...
Evacuaciones suspendidas, vea el volante adjunto o visite al… https://t.co/y52aY6FnTD",[],,official
1190680065308119047,CountyVentura,2019-11-02 17:20:23,"@VCFD_PIO Price Rd 
Hondo Ranch Rd 
Aggen Rd 
Berylwood Rd 
E La Loma Ave",[],,official
1190680026951208960,CountyVentura,2019-11-02 17:20:14,"1/2 Areas where evac. orders lifted #MariaFire @VCFD_PIO 
...
Suspensión de las órdenes de evacuación obligatorias… https://t.co/G7bQQmA9FP","[{'text': 'MariaFire', 'indices': [36, 46]}]",,official
1190676576934883328,CaltransDist3,2019-11-02 17:06:32,"RT @CALFIRE_ButteCo: Yesterday, the Chico Air Attack Base hosted an orientation of Copter 205 from Vina Helitack. Attended by CAL FIRE and…",[],,official
1190670328969617408,CALFIRE_SLO,2019-11-02 16:41:42,"CALFIRE SLO County Fire, Paso Robles FD, Templeton FD assisting MDA with ""Firefighter Fill the Boot"" donation. At t… https://t.co/Bt3oTtU9pw",[],,official
1190669830497529856,CountyVentura,2019-11-02 16:39:43,"@VCFD_PIO En la mayoría de las situaciones, si se ven drones cerca de un incendio, los aviones de extinción de ince… https://t.co/4E8bvjXQWl",[],,official
1190669530952916992,CountyVentura,2019-11-02 16:38:32,"🚨Drone warning from @VCFD_PIO 🚨
...
Un pequeño drone puede causar un accidente grave o fatal si choca con un avión… https://t.co/uUDwpwtMYd",[],,official
1190667382777364485,CaltransDist7,2019-11-02 16:30:00,"I-5 Pavement Rehab Project in #SantaClarita #Castaic #LA

Here are the planned closures tonight (Sat. night/Sun. mo… https://t.co/Q4iAC0JuZX","[{'text': 'SantaClarita', 'indices': [30, 43]}, {'text': 'Castaic', 'indices': [44, 52]}, {'text': 'LA', 'indices': [53, 56]}]",,official
1190666666973073408,CountyVentura,2019-11-02 16:27:09,"#MariaFire 11/2 Fact Sheet from @VCFD_PIO 
...
Hoja de datos para el #IncendioMaria del 2 de nov. https://t.co/9RH7rTgQzV","[{'text': 'MariaFire', 'indices': [0, 10]}, {'text': 'IncendioMaria', 'indices': [69, 83]}]",,official
1190665520393183233,CaltransHQ,2019-11-02 16:22:36,"#TrafficAlert: Fire related State Hwy. Closures - Saturday, Nov. 2nd @ 9:30 AM. Please note conditions are subject… https://t.co/EVAYQYf2qD","[{'text': 'TrafficAlert', 'indices': [0, 13]}]",,official
1190662866291982336,CaltransHQ,2019-11-02 16:12:03,"RT @CAgovernor: ""Californians deserve world-class utilities that prioritize safety and affordability, entities that will lead the world in…",[],,official
1190662835761635328,CaltransHQ,2019-11-02 16:11:56,RT @CAgovernor: “This cannot — and will not — be the new normal. California demands better. PG&amp;E customers deserve a utility that leads the…,[],,official
1190657862009262081,CALFIRE_PIO,2019-11-02 15:52:10,"#RT @CAL_FIRE: #KincadeFire off John Kincade Road and Burned Mountain Road, northeast of Geyserville in Sonoma Coun… https://t.co/UYF8AuTsnF","[{'text': 'RT', 'indices': [0, 3]}, {'text': 'KincadeFire', 'indices': [15, 27]}]",,official
1190657860524531718,CALFIRE_PIO,2019-11-02 15:52:09,"#RT @CAL_FIRE: #46Fire off of 5300 block of 46th Street, East of Jurupa Valley in Riverside County remains 300 acre… https://t.co/KUJmtXj5Ll","[{'text': 'RT', 'indices': [0, 3]}, {'text': '46Fire', 'indices': [15, 22]}]",,official
1190657858897096706,CALFIRE_PIO,2019-11-02 15:52:09,"#RT @CAL_FIRE: #EasyFire off West Easy Street and West Los Angeles Avenue, Simi Valley in Ventura County is 1,806 a… https://t.co/Oy32z0pEmw","[{'text': 'RT', 'indices': [0, 3]}, {'text': 'EasyFire', 'indices': [15, 24]}]",,official
1190657857617846273,CALFIRE_PIO,2019-11-02 15:52:09,"#RT @CAL_FIRE: #MariaFire off of Bradley Road and Solano Verde Dr, Top of South Mt, Santa Paula in Ventura County i… https://t.co/czUWg6hdes","[{'text': 'RT', 'indices': [0, 3]}, {'text': 'MariaFire', 'indices': [15, 25]}]",,official
1190657856288296960,CALFIRE_PIO,2019-11-02 15:52:08,"#RT @CAL_FIRE: #HillFire off of Granite Valley and Pyrite Street, in Jurupa Valley in Riverside County is 494 acres… https://t.co/MYIwDC6zy7","[{'text': 'RT', 'indices': [0, 3]}, {'text': 'HillFire', 'indices': [15, 24]}]",,official
1190657854816079872,CALFIRE_PIO,2019-11-02 15:52:08,"#RT @CAL_FIRE: #BurrisFire off Potter Valley Rd and Hwy 20, east of Calpella in Mendocino County is 703 acres and 9… https://t.co/GFNNln4hAl","[{'text': 'RT', 'indices': [0, 3]}, {'text': 'BurrisFire', 'indices': [15, 26]}]",,official
1190657615199686657,CALFIRESANDIEGO,2019-11-02 15:51:11,"#CrestwoodFire near Campo [update] Fire has been mapped at 32 acres, and is 45% contained. All roads open; please d… https://t.co/xvxSrnvOTm","[{'text': 'CrestwoodFire', 'indices': [0, 14]}]",,official
1190655009232318469,CaltransDist3,2019-11-02 15:40:50,RT @chp_sac: [SAC] South Sac Sr12 / Terminous Rd **Trfc Collision-No Inj** https://t.co/J20pOp7WnB,[],,official
1190652407312568320,CaltransDist3,2019-11-02 15:30:29,While traveling today remember emergency guardrail work is happening on southbound I-5 near Arena Blvd. until 2 p.m. https://t.co/EKOsMLGPSw,[],,official
1190648917358043136,CaltransDist3,2019-11-02 15:16:37,"See those flashing lights ahead! They help keep our workers safe. Be sure and do your part, and #MoveOver. 
https://t.co/LwzXZ7mBF4.","[{'text': 'MoveOver', 'indices': [96, 105]}]",,official
1190643871765520386,CaltransDist3,2019-11-02 14:56:34,RT @chp_sac: [CHICO] Yuba Sutter Sr20 / Plantz Rd **Trfc Collision-1141 Enrt** https://t.co/sYs4Ixg6dS,[],,official
1190643101687091203,CALFIRE_MEU,2019-11-02 14:53:31,#BurrisFire Update: 703 acres 96% contained,"[{'text': 'BurrisFire', 'indices': [0, 11]}]",,official
1190642155997368322,CAL_FIRE,2019-11-02 14:49:45,"#KincadeFire off John Kincade Road and Burned Mountain Road, northeast of Geyserville in Sonoma County is 77,758 ac… https://t.co/QRDqoN5f1K","[{'text': 'KincadeFire', 'indices': [0, 12]}]",,official
1190639740199919616,CaltransDist3,2019-11-02 14:40:09,#TrafficAlert  I-5 southbound near Arena Blvd. the #1 lane is closed for guardrail repair. ETO 2 p.m. Reminder “Slo… https://t.co/J7VAi0bPi3,"[{'text': 'TrafficAlert', 'indices': [0, 13]}]",,official
1190636974505201664,CAL_FIRE,2019-11-02 14:29:10,"#46Fire off of 5300 block of 46th Street, East of Jurupa Valley in Riverside County remains 300 acres and 85% conta… https://t.co/vqUfyRc1JS","[{'text': '46Fire', 'indices': [0, 7]}]",,official
1190635956841435136,CALFIRESANDIEGO,2019-11-02 14:25:07,#CrestwoodFire near Campo [update] The fire’s forward rate of spread has been stopped at 20 acres. Firefighters wil… https://t.co/ZFYIysMEss,"[{'text': 'CrestwoodFire', 'indices': [0, 14]}]",,official
1190635755980197889,CAL_FIRE,2019-11-02 14:24:19,"#EasyFire off West Easy Street and West Los Angeles Avenue, Simi Valley in Ventura County is 1,806 acres and 95% co… https://t.co/kipLrS0wH7","[{'text': 'EasyFire', 'indices': [0, 9]}]",,official
